row_id,anon_polygon_id,date,crop_type,primary_ndvi,prediction,calibration_seed,month,error
4905,AOI-0010,2013-06-19,озимая пшеница,0.3121741358270364,0.3190841652881152,311,6,0.0069100294610787705
4909,AOI-0010,2013-07-13,озимая пшеница,0.2588943647549037,0.2759456549538784,311,7,0.017051290198974722
4913,AOI-0010,2013-08-13,озимая пшеница,0.2687581632653061,0.2840482952816063,311,8,0.015290132016300195
4923,AOI-0010,2014-04-27,озимая пшеница,0.834572870975769,0.7493432952610177,311,4,-0.08522957571475132
4930,AOI-0010,2014-06-22,озимая пшеница,0.2556986764975163,0.35713744597488545,311,6,0.10143876947736913
4937,AOI-0010,2014-08-01,озимая пшеница,0.2202136798922163,0.19607956533703655,311,8,-0.024134114555179748
4969,AOI-0010,2015-08-04,озимая пшеница,0.211501005437785,0.20162489896266808,311,8,-0.009876106475116914
4970,AOI-0010,2015-08-12,озимая пшеница,0.1580782349742485,0.19026381411615478,311,8,0.032185579141906284
4978,AOI-0010,2015-09-30,озимая пшеница,0.2668928571428571,0.2806171906970797,311,9,0.01372433355422259
4985,AOI-0010,2016-05-08,озимая пшеница,0.7706224489795919,0.8143397481408474,311,5,0.04371729916125555
4995,AOI-0010,2016-07-11,озимая пшеница,0.429965306122449,0.323891953789335,311,7,-0.10607335233311399
5004,AOI-0010,2016-09-29,озимая пшеница,0.3346010204081632,0.33696360471565256,311,9,0.002362584307489368
5020,AOI-0010,2017-05-09,озимая пшеница,0.7679122448979592,0.7764036195874502,311,5,0.008491374689491016
5030,AOI-0010,2017-07-16,озимая пшеница,0.184216052774035,0.23375568501307614,311,7,0.04953963223904115
5033,AOI-0010,2017-07-28,озимая пшеница,0.2786244897959183,0.24547134528282857,311,7,-0.03315314451308973
5040,AOI-0010,2017-08-14,озимая пшеница,0.1403800125839296,0.14545724245822708,311,8,0.005077229874297484
5042,AOI-0010,2017-08-21,озимая пшеница,0.1575273043532824,0.14452896940938093,311,8,-0.012998334943901485
5048,AOI-0010,2017-09-08,озимая пшеница,0.1914575038132484,0.19124278153545976,311,9,-0.00021472227778862596
5063,AOI-0010,2018-04-06,озимая пшеница,0.5378398117839326,0.5352229641576616,311,4,-0.0026168476262710128
5080,AOI-0010,2018-06-15,озимая пшеница,0.3125390540570005,0.318853513614191,311,6,0.0063144595571905104
5091,AOI-0010,2018-08-29,озимая пшеница,0.1952948979591836,0.21049388870789765,311,8,0.015198990748714059
5098,AOI-0010,2018-09-30,озимая пшеница,0.2240091836734694,0.2429255313481653,311,9,0.01891634767469591
5120,AOI-0010,2019-05-28,озимая пшеница,0.8296571602057213,0.7579274072366324,311,5,-0.0717297529690889
5135,AOI-0010,2019-06-28,озимая пшеница,0.1995549777836626,0.19867596059967366,311,6,-0.0008790171839889449
5137,AOI-0010,2019-07-05,озимая пшеница,0.1414721325876197,0.13791253463350583,311,7,-0.003559597954113869
5146,AOI-0010,2019-08-06,озимая пшеница,0.299216206786803,0.2964941790496536,311,8,-0.002722027737149413
5164,AOI-0010,2019-09-13,озимая пшеница,0.1736134535401533,0.17412053126304192,311,9,0.0005070777228886048
5167,AOI-0010,2019-09-16,озимая пшеница,0.2235792990327735,0.22397769606583745,311,9,0.000398397033063963
5168,AOI-0010,2019-09-18,озимая пшеница,0.1733696967881408,0.16290125571342992,311,9,-0.010468441074710871
5174,AOI-0010,2019-10-15,озимая пшеница,0.2560777596704631,0.25728717926988154,311,10,0.0012094195994184487
5183,AOI-0010,2020-04-12,озимая пшеница,0.7192328459886446,0.6570637294493156,311,4,-0.062169116539328995
5196,AOI-0010,2020-05-30,озимая пшеница,0.504590771512424,0.4334732967575718,311,5,-0.07111747475485225
5207,AOI-0010,2020-07-06,озимая пшеница,0.157052427394461,0.1522045771992247,311,7,-0.004847850195236314
5219,AOI-0010,2020-08-05,озимая пшеница,0.1522780794911652,0.18354794334576074,311,8,0.03126986385459554
5226,AOI-0010,2020-08-18,озимая пшеница,0.1469003476431029,0.16837904923682778,311,8,0.02147870159372489
5234,AOI-0010,2020-09-07,озимая пшеница,0.1562616286343321,0.15343954160006876,311,9,-0.002822087034263343
5244,AOI-0010,2020-09-24,озимая пшеница,0.1419175710534781,0.16036232737396017,311,9,0.018444756320482064
5253,AOI-0010,2020-10-20,озимая пшеница,0.2604797552067147,0.1948929538221772,311,10,-0.06558680138453749
5258,AOI-0010,2021-04-15,озимая пшеница,0.2898846706959329,0.3488896562668372,311,4,0.059004985570904334
5259,AOI-0010,2021-04-22,озимая пшеница,0.3679933601199035,0.34141782687973166,311,4,-0.026575533240171867
5286,AOI-0010,2021-07-19,озимая пшеница,0.2284277564687625,0.22730357805727308,311,7,-0.0011241784114894293
5298,AOI-0010,2021-08-23,озимая пшеница,0.3342145267557447,0.29421574354761126,311,8,-0.03999878320813344
5300,AOI-0010,2021-08-28,озимая пшеница,0.3230354846687496,0.3127228086534707,311,8,-0.01031267601527891
5307,AOI-0010,2021-09-14,озимая пшеница,0.3319059983567324,0.37871161295291966,311,9,0.04680561459618726
5318,AOI-0010,2021-10-22,озимая пшеница,0.3522216718928065,0.3788401607393712,311,10,0.026618488846564703
5320,AOI-0010,2022-04-02,озимая пшеница,0.4597860042188753,0.48132577432596857,311,4,0.021539770107093292
5326,AOI-0010,2022-04-27,озимая пшеница,0.3918834105550735,0.7408570074573326,311,4,0.34897359690225915
5356,AOI-0010,2022-07-31,озимая пшеница,0.2224943713257827,0.26896066423004306,311,7,0.04646629290426035
5357,AOI-0010,2022-08-07,озимая пшеница,0.3734406241364158,0.2977125981297677,311,8,-0.07572802600664813
5376,AOI-0010,2022-10-07,озимая пшеница,0.2913597544262701,0.20810298194044025,311,10,-0.08325677248582986
5378,AOI-0010,2022-10-14,озимая пшеница,0.2738697158270139,0.2084110390665186,311,10,-0.06545867676049533
5380,AOI-0010,2022-10-18,озимая пшеница,0.3178673764847106,0.2727283953466052,311,10,-0.04513898113810538
5385,AOI-0010,2023-04-23,озимая пшеница,0.7304938775510204,0.721804099921586,311,4,-0.008689777629434348
5387,AOI-0010,2023-05-06,озимая пшеница,0.6492341418434657,0.6622726012198081,311,5,0.013038459376342404
5407,AOI-0010,2023-07-09,озимая пшеница,0.3378472392565306,0.320294041523478,311,7,-0.017553197733052583
5422,AOI-0010,2023-08-20,озимая пшеница,0.257952855491369,0.23100565232453502,311,8,-0.026947203166833966
5425,AOI-0010,2023-08-28,озимая пшеница,0.2454798917743954,0.23126397503668167,311,8,-0.014215916737713719
5428,AOI-0010,2023-09-07,озимая пшеница,0.2658296160664001,0.2400867570611459,311,9,-0.025742859005254193
5429,AOI-0010,2023-09-11,озимая пшеница,0.3131312797348398,0.2673904214298482,311,9,-0.04574085830499158
5466,AOI-0010,2024-06-10,озимая пшеница,0.3282210914655616,0.299138123721418,311,6,-0.029082967744143595
5468,AOI-0010,2024-06-17,озимая пшеница,0.3182876432930487,0.24450149628474782,311,6,-0.07378614700830088
5489,AOI-0010,2024-08-14,озимая пшеница,0.2042390866669158,0.1768600406348991,311,8,-0.027379046032016685
5494,AOI-0010,2024-08-27,озимая пшеница,0.1933600809525915,0.1934151964392621,311,8,5.5115486670614944e-05
5495,AOI-0010,2024-08-28,озимая пшеница,0.2513439263096776,0.2542775926549172,311,8,0.0029336663452395606
5503,AOI-0010,2024-09-21,озимая пшеница,0.2135015532955987,0.18334785819669722,311,9,-0.03015369509890148
5521,AOI-0010,2025-04-23,озимая пшеница,0.6133540816326531,0.6170756936978191,311,4,0.003721612065165969
5524,AOI-0010,2025-04-29,озимая пшеница,0.6127306949802799,0.5600292943227697,311,4,-0.05270140065751017
5527,AOI-0010,2025-05-06,озимая пшеница,0.6256138031878097,0.6597474472475083,311,5,0.03413364405969865
5541,AOI-0010,2025-06-15,озимая пшеница,0.2848823874290542,0.3013541399689784,311,6,0.016471752539924223
5555,AOI-0010,2025-07-23,озимая пшеница,0.1622108813352362,0.13508563286513287,311,7,-0.027125248470103336
5581,AOI-0010,2025-09-21,озимая пшеница,0.2134343727643803,0.19939742102120184,311,9,-0.014036951743178455
5582,AOI-0010,2025-09-23,озимая пшеница,0.1983293766614815,0.20824468476620417,311,9,0.009915308104722659
5591,AOI-0010,2025-10-16,озимая пшеница,0.2902041432441815,0.29723478274447673,311,10,0.007030639500295255
5593,AOI-0011,2025-04-01,озимая пшеница,0.4841123668148963,0.5660320400618346,311,4,0.08191967324693833
5611,AOI-0011,2025-04-19,озимая пшеница,0.8362737883814466,0.7641050113419653,311,4,-0.07216877703948132
5616,AOI-0011,2025-04-24,озимая пшеница,0.7394992667572068,0.7495247191516781,311,4,0.01002545239447128
5647,AOI-0011,2025-05-25,озимая пшеница,0.7877680023923446,0.7877691869460832,311,5,1.1845537386534488e-06
5666,AOI-0011,2025-06-13,озимая пшеница,0.3157190862281857,0.3340478066628465,311,6,0.018328720434660828
5697,AOI-0011,2025-07-14,озимая пшеница,0.2690582486334094,0.24319962554734792,311,7,-0.02585862308606146
5711,AOI-0011,2025-07-28,озимая пшеница,0.2232582369643344,0.23145779206549907,311,7,0.008199555101164685
5743,AOI-0011,2025-08-29,озимая пшеница,0.1667435899673806,0.20892277776336754,311,8,0.04217918779598695
5758,AOI-0011,2025-09-13,озимая пшеница,0.1736098374327084,0.15670704760217924,311,9,-0.016902789830529175
5808,AOI-0012,2025-04-14,озимая пшеница,0.2669458448795953,0.23696831929391465,311,4,-0.02997752558568062
5811,AOI-0012,2025-04-18,озимая пшеница,0.3118328469467607,0.30082446853981276,311,4,-0.01100837840694796
5824,AOI-0012,2025-05-24,озимая пшеница,0.8054254905658695,0.7320424688043654,311,5,-0.07338302176150413
5830,AOI-0012,2025-06-07,озимая пшеница,0.4528303982212943,0.5063842185600005,311,6,0.053553820338706204
5842,AOI-0012,2025-07-13,озимая пшеница,0.1660629139103641,0.1754227130627395,311,7,0.009359799152375392
5854,AOI-0012,2025-08-12,озимая пшеница,0.1854490370963168,0.17382786488146562,311,8,-0.011621172214851178
5866,AOI-0012,2025-09-01,озимая пшеница,0.1559122892108256,0.16431714911964002,311,9,0.008404859908814427
5871,AOI-0012,2025-09-16,озимая пшеница,0.2271616506091904,0.19374469203757444,311,9,-0.03341695857161597
5901,AOI-0013,2010-07-13,озимая пшеница,0.3264460867047308,0.39806165315886116,311,7,0.07161556645413036
5911,AOI-0013,2010-09-14,озимая пшеница,0.2638609638554217,0.29201696491562296,311,9,0.028156001060201274
5913,AOI-0013,2010-09-30,озимая пшеница,0.2573525301204819,0.2925209701199903,311,9,0.03516843999950836
5915,AOI-0013,2010-10-16,озимая пшеница,0.1166433169235084,0.2845033524466353,311,10,0.16786003552312692
5919,AOI-0013,2011-04-07,озимая пшеница,0.2432843373493976,0.3111133124254356,311,4,0.067828975076038
5941,AOI-0013,2011-08-08,озимая пшеница,0.2971578586210921,0.28933846140686914,311,8,-0.007819397214222978
5948,AOI-0013,2011-09-14,озимая пшеница,0.4223930120481927,0.5672117497663509,311,9,0.14481873771815823
5949,AOI-0013,2011-09-17,озимая пшеница,0.5022255156086162,0.4635760152711833,311,9,-0.03864950033743286
5958,AOI-0013,2012-04-06,озимая пшеница,0.5204667469879518,0.4769252182744931,311,4,-0.04354152871345873
5970,AOI-0013,2012-07-11,озимая пшеница,0.5140231325301206,0.48983435082985816,311,7,-0.024188781700262396
5974,AOI-0013,2012-08-03,озимая пшеница,0.4388640447775647,0.395862937447336,311,8,-0.04300110733022866
5999,AOI-0013,2013-06-26,озимая пшеница,0.3962780425238152,0.4892265958961246,311,6,0.0929485533723094
6007,AOI-0013,2013-07-29,озимая пшеница,0.4261517762750368,0.5093586710618677,311,7,0.08320689478683091
6015,AOI-0013,2013-09-14,озимая пшеница,0.4759936555891239,0.5899455497196547,311,9,0.11395189413053086
6022,AOI-0013,2013-10-24,озимая пшеница,0.5647043347405036,0.5612663872925958,311,10,-0.0034379474479078187
6025,AOI-0013,2014-04-10,озимая пшеница,0.5987344009143291,0.5222603518256005,311,4,-0.07647404908872857
