anon_polygon_id,date,crop_type,v3_prediction,v4_prediction,global_correction_raw,global_blend_weight,tree_correction_raw,tree_blend_weight,v7_prediction
AOI-0001,2016-09-15,озимая пшеница,0.4770436862802785,0.4631949522946822,-0.046313581361846164,0.3,-0.071138901474549,0.2,0.4350730975912186
AOI-0001,2016-09-29,озимая пшеница,0.6967169182300775,0.6850756725439202,0.03987076382169758,0.3,-0.011584549423621828,0.2,0.6947199918057052
AOI-0001,2017-05-12,озимая пшеница,0.7362820050880523,0.7319281312388377,0.01385746421121983,0.3,0.02598246501484001,0.2,0.7412818635051717
AOI-0001,2017-06-29,озимая пшеница,0.5698313652815767,0.5711617393634646,0.0056706293919214085,0.3,-0.01368411189285168,0.2,0.5701261058024707
AOI-0001,2017-07-12,озимая пшеница,0.46184845972002897,0.4700482009132346,-0.014548325261461253,0.3,0.007660683837402667,0.2,0.4672158401022768
AOI-0001,2017-08-09,озимая пшеница,0.29824241897194903,0.30414367012329957,-0.005532036637056693,0.3,0.000805647921635854,0.2,0.30264518871650975
AOI-0001,2017-08-29,озимая пшеница,0.26638846858459714,0.25746105174314105,-0.024941425131746183,0.3,-0.0033031732508022244,0.2,0.24931798955345674
AOI-0001,2017-09-08,озимая пшеница,0.21238938554635223,0.2071623843308537,-0.00287798699580603,0.3,0.0022831866813275052,0.2,0.2067556255683774
AOI-0001,2017-09-14,озимая пшеница,0.28844540607832303,0.28049890158015695,-0.009149439520968382,0.3,0.0002654591767399104,0.2,0.27780716155921437
AOI-0001,2018-04-05,озимая пшеница,0.492905700585754,0.4908762974127154,0.03668191712747116,0.3,0.03222346150830973,0.2,0.5083255648526186
AOI-0001,2018-04-23,озимая пшеница,0.7928380798138813,0.8002952291809626,-0.003390580037103848,0.3,0.0078059832642485465,0.2,0.8008392518226812
AOI-0001,2018-05-01,озимая пшеница,0.793650796773774,0.8061683046444864,0.011382391728803603,0.3,0.010346521208571557,0.2,0.8116523264048419
AOI-0001,2018-06-08,озимая пшеница,0.697331365661999,0.6913993356160892,-0.00445849838601645,0.3,0.013567647773897008,0.2,0.6927753156550638
AOI-0001,2018-07-12,озимая пшеница,0.30559041774839024,0.30785585051295805,-0.00801979957853131,0.3,-0.014157861130599525,0.2,0.30261833841327873
AOI-0001,2018-09-28,озимая пшеница,0.1736966359593622,0.15889972927043494,0.00455332836150257,0.3,-0.01702052555518131,0.2,0.15686162266784945
AOI-0001,2018-10-13,озимая пшеница,0.17454929296891547,0.18933609404287174,0.001245838754688974,0.3,0.007078428862751981,0.2,0.1911255314418288
AOI-0001,2019-05-11,озимая пшеница,0.5186787136794496,0.4856787136794496,-0.004493846308659805,0.3,0.014101853638155465,0.2,0.4871509305144827
AOI-0001,2019-05-31,озимая пшеница,0.7140418954080281,0.7140756728950218,0.004387438796816041,0.3,0.032937110037480385,0.2,0.7219793265415627
AOI-0001,2019-06-04,озимая пшеница,0.7123492651462945,0.7241509657393053,0.013504913032650803,0.3,0.031753336901785896,0.2,0.7345531070294576
AOI-0001,2019-06-05,озимая пшеница,0.6967199393228121,0.7067300372813675,0.0078147873989344,0.3,0.0333085361824712,0.2,0.7157361807375421
AOI-0001,2019-06-25,озимая пшеница,0.3643003418179306,0.3755122373919246,0.006260053909017392,0.3,-0.009235645818207872,0.2,0.37554312440098825
AOI-0001,2019-07-12,озимая пшеница,0.46631758353074004,0.4698558107559038,-0.011960596304175824,0.3,-0.013700822775924534,0.2,0.4635274673094662
AOI-0001,2019-07-22,озимая пшеница,0.4078163558202909,0.42252687501150676,-0.0074511426200776516,0.3,-0.012934970086919998,0.2,0.4177045382080995
AOI-0001,2019-07-29,озимая пшеница,0.43621521349158476,0.45398960508884567,0.0013657901086457807,0.3,0.012180136956220696,0.2,0.45683536951268355
AOI-0001,2019-08-30,озимая пшеница,0.24351290828648342,0.23655504381172987,0.009294426913835599,0.3,0.007590294129285776,0.2,0.2408614307117377
AOI-0001,2019-09-07,озимая пшеница,0.24628352807963932,0.23603190860092652,0.0038877692150125803,0.3,0.004829334694250792,0.2,0.23816410630428045
AOI-0001,2019-09-08,озимая пшеница,0.22619889781135707,0.21708288049366445,0.002189885648720764,0.3,-0.0031083901931325485,0.2,0.21711816814965418
AOI-0001,2019-09-18,озимая пшеница,0.15473408969934277,0.1372316694190794,-0.011669780628084419,0.3,-0.03417435714822941,0.2,0.1268958638010082
AOI-0001,2020-04-03,озимая пшеница,0.5292536104585267,0.5402142285118627,0.017063454384843642,0.3,0.011795325220680582,0.2,0.5476923298714519
AOI-0001,2020-04-26,озимая пшеница,0.6870020952339454,0.6805665332162922,0.014711786482678051,0.3,0.012043725311957711,0.2,0.6873888142234872
AOI-0001,2020-05-30,озимая пшеница,0.823665304221312,0.8161948967843279,0.007126836815752675,0.3,0.005997639402812907,0.2,0.8195324757096162
AOI-0001,2020-06-09,озимая пшеница,0.7690833049212755,0.7724195731897621,-0.00524971988477722,0.3,0.025733215355569918,0.2,0.7759913002954429
AOI-0001,2020-07-14,озимая пшеница,0.16494377208383998,0.1541378070108511,-0.024895973916604728,0.3,-0.010853889261387828,0.2,0.14449823698359213
AOI-0001,2020-07-23,озимая пшеница,0.24164385330425908,0.23632661463156512,-0.006629665117225125,0.3,0.00191276900472383,0.2,0.23472026889734235
AOI-0001,2020-07-27,озимая пшеница,0.2813540383009717,0.2705216377568854,-0.013886788175628925,0.3,-0.017172359330295626,0.2,0.2629211294381376
AOI-0001,2020-08-08,озимая пшеница,0.192987336877891,0.18894956824893563,-0.014562075565198698,0.3,-0.0003041150740845626,0.2,0.1845201225645591
AOI-0001,2020-09-01,озимая пшеница,0.30527185579673966,0.30700228273301783,0.009765922695943816,0.3,-0.0004376314040506285,0.2,0.3098445332609909
AOI-0001,2020-09-02,озимая пшеница,0.2784736862834942,0.2769650289903575,-0.007903667617048415,0.3,-0.003722005150281548,0.2,0.2738495276751867
AOI-0001,2020-09-12,озимая пшеница,0.23333706253877276,0.22665157771624278,0.0035212700596700263,0.3,0.00589368910021447,0.2,0.2288866965541867
AOI-0001,2020-09-22,озимая пшеница,0.22130772675018137,0.2193415521917057,-0.0009679863449546622,0.3,0.00784769355786476,0.2,0.22062069499979226
AOI-0001,2020-09-29,озимая пшеница,0.25421683943452794,0.25257758086418414,-0.015107518165672892,0.3,-0.006807103733950737,0.2,0.2466839046676921
AOI-0001,2020-10-11,озимая пшеница,0.20458078034319227,0.19371628492230952,0.005218292447863048,0.3,-0.00972615110692121,0.2,0.1933365424352842
AOI-0001,2020-10-12,озимая пшеница,0.17894663750571088,0.17906840574930202,-0.0009671419833574379,0.3,-0.020782870895589466,0.2,0.1746216889751769
AOI-0001,2020-10-19,озимая пшеница,0.17240907159937607,0.1723418722842483,-0.002577566362008728,0.3,-0.012889208937361712,0.2,0.16899076058817333
AOI-0001,2021-05-15,озимая пшеница,0.5154780569269816,0.5230047404661774,-0.0025456799477081462,0.3,0.01050202929479577,0.2,0.5243414423408241
AOI-0001,2021-05-20,озимая пшеница,0.49821491927963296,0.5015604620954985,-0.004527937296018383,0.3,-0.003185334771480557,0.2,0.49956501395239694
AOI-0001,2021-06-10,озимая пшеница,0.6721459083225578,0.6761153943792332,-0.011317778875505082,0.3,-0.004542159306554678,0.2,0.6718116288552707
AOI-0001,2021-07-02,озимая пшеница,0.6345458222473207,0.6308824291212406,-0.0009279101760877382,0.3,0.02153794465892499,0.2,0.6349116450001993
AOI-0001,2021-07-24,озимая пшеница,0.6484513856390527,0.6673937025548737,0.010589061260465507,0.3,0.011679312263320713,0.2,0.6729062833856775
AOI-0001,2021-09-17,озимая пшеница,0.21562130427185744,0.2186098215069543,0.014200981719621406,0.3,8.146714144737298e-05,0.2,0.2228864094511302
AOI-0001,2022-04-25,озимая пшеница,0.6575609667120881,0.6760885869010864,0.011602303519306838,0.3,0.014727483450764415,0.2,0.6825147746470314
AOI-0001,2022-06-03,озимая пшеница,0.7832255969635562,0.8066312692184305,0.024395397363550026,0.3,0.01089133122933081,0.2,0.8161281546733616
AOI-0001,2022-09-02,озимая пшеница,0.24135078678459293,0.24968082443936906,0.0026848792735259257,0.3,0.008256436261712092,0.2,0.25213757547376925
AOI-0001,2022-09-30,озимая пшеница,0.26825123886043634,0.27407584056130857,0.0047634610867905,0.3,-0.0053085741481164895,0.2,0.2744431640577224
AOI-0001,2022-10-01,озимая пшеница,0.21261588376169926,0.2349618355416932,0.03162808811087671,0.3,0.01928043646424467,0.2,0.24830634926780515
AOI-0001,2022-10-17,озимая пшеница,0.19302388531673575,0.20512209202436618,0.01210349028927198,0.3,0.012631978589400438,0.2,0.21127953482902784
AOI-0001,2023-05-25,озимая пшеница,0.8377466039905652,0.8428647540039776,-0.008028659740557467,0.3,-0.027689485266196367,0.2,0.8349182590285712
AOI-0001,2023-06-23,озимая пшеница,0.8109312117476293,0.8295038354736916,0.013996726008553378,0.3,-0.00163817496705661,0.2,0.8333752182828462
AOI-0001,2023-07-15,озимая пшеница,0.2591330185645359,0.24800984257036873,-0.00024849765279678524,0.3,0.009765233321365337,0.2,0.24988833993880277
AOI-0001,2023-07-29,озимая пшеница,0.18543424312636198,0.17248990416112317,-0.008589919074629937,0.3,-0.004388070306356998,0.2,0.16903531437746278
AOI-0001,2023-08-03,озимая пшеница,0.21511826759315583,0.20879777451252424,-0.0027093896490563685,0.3,-0.007563796063387221,0.2,0.2064721984051299
AOI-0001,2023-08-08,озимая пшеница,0.2018527551370865,0.20900510550491203,-5.275678692378714e-05,0.3,-0.003330632927229962,0.2,0.2083231518833889
AOI-0001,2023-08-13,озимая пшеница,0.28018875007416016,0.2780713777203524,-0.02301409632735006,0.3,-0.10869786275343882,0.2,0.24942757627145962
AOI-0001,2023-08-17,озимая пшеница,0.24747550234937518,0.26866425550597495,0.01536390381755267,0.3,0.01429922003327975,0.2,0.2761332706578967
AOI-0001,2023-08-28,озимая пшеница,0.21420634535790695,0.21136167171736422,-0.004165232081007827,0.3,0.0038558456779421097,0.2,0.2108832712286503
AOI-0001,2023-08-29,озимая пшеница,0.2982108566344108,0.2851381735112889,-0.012262266869227217,0.3,-0.01642260683428136,0.2,0.2781749720836645
AOI-0001,2023-09-12,озимая пшеница,0.22325775452668495,0.2215575988267751,0.007581238005520317,0.3,0.004369247521052448,0.2,0.22470581973264167
AOI-0001,2024-04-06,озимая пшеница,0.7453669950978906,0.7746407552668924,-0.03137880172911415,0.3,-0.004184898633964072,0.2,0.7643901350213652
AOI-0001,2024-05-24,озимая пшеница,0.7753306635646641,0.7680796562738882,-0.03194424836975754,0.3,0.0047889943953599605,0.2,0.759454180642033
AOI-0001,2024-06-01,озимая пшеница,0.7356324575993278,0.7107227575055267,0.0425807482752272,0.3,0.016400198898628586,0.2,0.7267770217678206
AOI-0001,2024-06-03,озимая пшеница,0.7141579770276741,0.7020278871881419,0.03051330700461059,0.3,0.01515069163097842,0.2,0.7142120176157207
AOI-0001,2024-06-09,озимая пшеница,0.6099480501086776,0.5870556775855161,-0.014530147367476414,0.3,0.011210865811871409,0.2,0.5849388065376475
AOI-0001,2024-06-13,озимая пшеница,0.592651452847265,0.5716690222430003,-0.008466461781237142,0.3,-0.015158606107837248,0.2,0.5660973624870617
AOI-0001,2024-06-17,озимая пшеница,0.5877665446142155,0.570927571594184,-0.0171224469648313,0.3,0.00949098560643021,0.2,0.5676890346260206
AOI-0001,2024-06-23,озимая пшеница,0.3677366365039751,0.35312958487706947,0.003227222806370583,0.3,0.0006864473369935784,0.2,0.3542350411863794
AOI-0001,2024-06-25,озимая пшеница,0.3904884002776309,0.3794706838517741,-0.029563491967311246,0.3,0.016618990732438065,0.2,0.37392543440806836
AOI-0001,2024-07-03,озимая пшеница,0.2806642698203793,0.26794060616919807,0.005633953500032259,0.3,0.009084819728482841,0.2,0.27144775616490435
AOI-0001,2024-09-11,озимая пшеница,0.15751927864134924,0.14627299980444175,-0.003942283316306489,0.3,-0.0026204393213337925,0.2,0.14456622694528307
AOI-0001,2024-09-13,озимая пшеница,0.21942842704678028,0.21455115867429725,-0.02592010467964097,0.3,-0.01424210624137319,0.2,0.2039267060221303
AOI-0001,2024-09-16,озимая пшеница,0.158855129377948,0.15222214512637938,0.003558572293031075,0.3,0.0008474589882436325,0.2,0.15345920861193743
AOI-0001,2024-09-29,озимая пшеница,0.22731558279051262,0.22031078825335632,-0.014573698977004751,0.3,-0.021910986766200024,0.2,0.2115564812070149
AOI-0001,2025-04-23,озимая пшеница,0.4612565330503463,0.4815019427773571,0.011621483700041357,0.3,-0.016381470323485615,0.2,0.4817120938226723
AOI-0001,2025-05-03,озимая пшеница,0.37145725264845897,0.3727558838179957,0.017583872213913068,0.3,0.0019152315800264066,0.2,0.37841409179817487
AOI-0001,2025-06-03,озимая пшеница,0.44841896453271596,0.44209076941260617,0.005292429991310452,0.3,0.015707843471877765,0.2,0.44682006710437483
AOI-0001,2025-06-27,озимая пшеница,0.6142350352635378,0.6279567031751861,0.017585314470203714,0.3,0.01570600546512876,0.2,0.636373498609273
AOI-0001,2025-07-05,озимая пшеница,0.5655142667201621,0.5614855599647333,0.008130741986829592,0.3,0.008831245130946574,0.2,0.5656910315869714
AOI-0001,2025-07-12,озимая пшеница,0.4573372717124618,0.4505862638755193,-0.018554208502906507,0.3,0.014716812866584453,0.2,0.44796336389796426
AOI-0001,2025-07-13,озимая пшеница,0.4171463951595329,0.41644011334188,-0.00637208538852819,0.3,0.021447718748890034,0.2,0.4188180314750996
AOI-0001,2025-07-23,озимая пшеница,0.4064511581265797,0.3857718285926289,0.0015431991343840862,0.3,-0.03713898392348637,0.2,0.3788069915482468
AOI-0001,2025-07-28,озимая пшеница,0.385385497264562,0.3579727235039865,-0.04051914904562083,0.3,-0.022677557197383454,0.2,0.3412814673508236
AOI-0001,2025-07-29,озимая пшеница,0.4006899088974236,0.3775605296616315,-0.01702687585042686,0.3,0.019093681693405962,0.2,0.37627120324518465
AOI-0001,2025-08-02,озимая пшеница,0.29966863204501726,0.2860750268178728,-0.0126369861766227,0.3,0.0017116175756094996,0.2,0.2826262544800079
AOI-0001,2025-10-28,озимая пшеница,0.21836062805705428,0.23369877186899365,0.0035716478417441183,0.3,0.08980179826082144,0.2,0.25273062587368117
AOI-0002,2025-05-03,озимая пшеница,0.8225866554584081,0.8263795842393238,0.023324193892115232,0.3,0.0049642231402550595,0.2,0.8343696870350094
AOI-0002,2025-06-03,озимая пшеница,0.5465783215108779,0.5428946833167397,0.022003715726076085,0.3,0.005670002396911014,0.2,0.5506297985139448
AOI-0002,2025-06-26,озимая пшеница,0.4552020300403124,0.4589428813633373,0.019536981686660414,0.3,-0.008027605339653191,0.2,0.46319845480140476
AOI-0002,2025-07-29,озимая пшеница,0.25029755835208556,0.2558174190599574,0.016188092996703502,0.3,-0.0012816310760719921,0.2,0.26041752074375407
AOI-0002,2025-08-02,озимая пшеница,0.17353816664217897,0.1769021496470586,0.008411155636421513,0.3,-0.00024834483106480276,0.2,0.1793758273717721
AOI-0002,2025-08-13,озимая пшеница,0.25937808214694213,0.2595078793846765,-0.001192278268153379,0.3,-0.004663900376104417,0.2,0.2582174158290096
AOI-0002,2025-08-19,озимая пшеница,0.16631222397217515,0.16160010372297598,0.01745924082915826,0.3,-0.0049894807578612956,0.2,0.1658399798201512
AOI-0003,2025-04-01,озимая пшеница,0.5369898505770956,0.5438145803335566,0.03503791178138533,0.3,-0.06378743143269239,0.2,0.5415684675814336
AOI-0003,2025-04-18,озимая пшеница,0.8463864847136036,0.8400839131307357,0.0004881986675969734,0.3,0.013787876791810306,0.2,0.8429879480893769
AOI-0003,2025-04-19,озимая пшеница,0.8556406815188266,0.8507258326308582,0.013216760779005469,0.3,0.02524283874837414,0.2,0.8597394286142347
AOI-0003,2025-05-06,озимая пшеница,0.801423968795657,0.8033568892110742,0.008661094636799056,0.3,0.017376048349967754,0.2,0.8094304272721075
AOI-0003,2025-06-04,озимая пшеница,0.7579613852984516,0.7610838927289192,0.014602013852492882,0.3,0.007101295675814992,0.2,0.76688475601983
AOI-0003,2025-06-13,озимая пшеница,0.5914841891670903,0.5968752384195084,0.006583665795837159,0.3,0.016177907447521907,0.2,0.6020859196477639
AOI-0003,2025-07-07,озимая пшеница,0.19900216948460767,0.19940109864868116,-0.021118752060193542,0.3,-0.012247007164704721,0.2,0.19061607159768215
AOI-0003,2025-07-13,озимая пшеница,0.18963580672209493,0.1941364881920902,-0.010393594855299143,0.3,0.00625030966718151,0.2,0.19226847166893676
AOI-0003,2025-07-15,озимая пшеница,0.1768614690409127,0.17655152697980284,-0.0201667539014224,0.3,-0.007796364246291683,0.2,0.1689422279601178
AOI-0003,2025-08-04,озимая пшеница,0.2099670787798891,0.20652570330553516,-0.027267170951437252,0.3,-0.03103461812458768,0.2,0.19213862839518644
AOI-0003,2025-08-07,озимая пшеница,0.18110177518884246,0.17927667779377823,-0.003119984031810147,0.3,-0.0021696576330100604,0.2,0.17790675105763318
AOI-0003,2025-08-14,озимая пшеница,0.1875161014838414,0.18865396331973522,-0.00486570095080344,0.3,-0.007777313017670327,0.2,0.18563879043096013
AOI-0003,2025-08-22,озимая пшеница,0.1584695385608828,0.15567973567450144,-0.003953915423405032,0.3,-0.0011399175386811262,0.2,0.1542655775397437
AOI-0003,2025-08-23,озимая пшеница,0.1985944009289905,0.19694160085383006,0.0014835355814032084,0.3,0.009714418564389102,0.2,0.19932954524112884
AOI-0004,2025-04-23,озимая пшеница,0.6874121630217314,0.6804121630217314,-0.0013284213650947801,0.3,0.001197462316638142,0.2,0.6802531290755306
AOI-0004,2025-05-04,озимая пшеница,0.6119733228168582,0.6108982340154415,0.014633247711555403,0.3,0.01294333232099997,0.2,0.6178768747931082
AOI-0004,2025-05-24,озимая пшеница,0.6715683718950806,0.6762233980667893,-0.0047529197186439685,0.3,0.06519514333336346,0.2,0.6878365508178689
AOI-0004,2025-05-25,озимая пшеница,0.7424592993714701,0.7354592993714701,-0.013166450084061077,0.3,-0.0037320461283649833,0.2,0.7307629551205788
AOI-0004,2025-06-30,озимая пшеница,0.600435793308866,0.5977085921016558,-0.0062304364310173405,0.3,0.02853103581580551,0.2,0.6015456683355117
AOI-0004,2025-07-12,озимая пшеница,0.5002666753428003,0.49837503091732316,-0.025586493165079004,0.3,-0.002257265639953609,0.2,0.49024762983980874
AOI-0004,2025-07-23,озимая пшеница,0.47249947314881074,0.4716550236722694,-0.007762505093646774,0.3,-0.00400912795612055,0.2,0.4685244465529513
AOI-0004,2025-08-02,озимая пшеница,0.40568648375597105,0.4082851077474466,-0.0005054958736993745,0.3,0.007905964372016464,0.2,0.40971465185974004
AOI-0004,2025-09-14,озимая пшеница,0.3851561971313622,0.3857352069422616,-0.017915624717140217,0.3,-0.009887916820002054,0.2,0.37838293616311913
AOI-0004,2025-09-23,озимая пшеница,0.3228967328038237,0.32336031182377356,0.004987114047875132,0.3,0.015713027185546572,0.2,0.32799905147524544
AOI-0005,2025-05-01,озимая пшеница,0.6495327482233773,0.6537265522192639,0.011359242243037717,0.3,0.02862763596016164,0.2,0.6628598520842076
AOI-0005,2025-05-03,озимая пшеница,0.6699976131416998,0.6639161951866264,0.01285621256633189,0.3,0.031179532907055968,0.2,0.6740089655379371
AOI-0005,2025-05-14,озимая пшеница,0.5280040569424799,0.5314471395115911,0.010934235624874,0.3,-0.0011416387875347303,0.2,0.5344990824415463
AOI-0005,2025-06-11,озимая пшеница,0.6145929946033537,0.6188632181429372,0.00857036038388993,0.3,0.005240976964631188,0.2,0.6224825216510305
AOI-0005,2025-07-21,озимая пшеница,0.42873653596864175,0.43243450210324674,0.012527698356554262,0.3,0.020302219854687505,0.2,0.4402532555811505
AOI-0005,2025-08-17,озимая пшеница,0.3067458670060218,0.3046154812933722,0.017738019709868002,0.3,-0.005008299341169993,0.2,0.3089352273380986
AOI-0005,2025-09-01,озимая пшеница,0.24450853122044303,0.24575021771488903,0.02158700660308255,0.3,-0.007011382382786051,0.2,0.25082404321925655
AOI-0006,2025-04-01,озимая пшеница,0.20613557926848858,0.2024444348883276,0.05924898183748473,0.3,0.024096534546426945,0.2,0.22503843634885842
AOI-0006,2025-05-09,озимая пшеница,0.4309622401102221,0.4229622401102221,0.04557935090817225,0.3,0.044609063973766586,0.2,0.44555785817742705
AOI-0006,2025-05-25,озимая пшеница,0.608374817639137,0.6104573366005056,0.026287656850936262,0.3,0.008756460439768094,0.2,0.6200949257437401
AOI-0006,2025-07-28,озимая пшеница,0.40701547430037505,0.4110298300145934,0.017756294078897727,0.3,-0.016567312930578247,0.2,0.4130432556521471
AOI-0006,2025-08-09,озимая пшеница,0.28596809940935697,0.2927101751059014,0.04548765844225053,0.3,0.052049996231033444,0.2,0.31676647188478324
AOI-0006,2025-08-22,озимая пшеница,0.26274969544421023,0.27074969544421024,0.054265768517113934,0.3,0.07536400181170586,0.2,0.3021022263616856
AOI-0006,2025-08-30,озимая пшеница,0.25546998399975,0.26346998399975,0.05759062130702236,0.3,0.08403703361918131,0.2,0.29755457711569294
AOI-0006,2025-09-07,озимая пшеница,0.2127034361270568,0.2207034361270568,0.06278087030249338,0.3,0.06462557102654062,0.2,0.25246281142311294
AOI-0006,2025-10-28,озимая пшеница,0.21194522568969804,0.21403298435790533,0.07161732015627571,0.3,0.0595698907869043,0.2,0.24743215856216888
AOI-0007,2025-04-01,озимая пшеница,0.19125298438287847,0.18082675943840024,0.004858027043484606,0.3,-0.01799258360799825,0.2,0.17868565082984597
AOI-0007,2025-04-18,озимая пшеница,0.26335572306185073,0.2556277523647436,-0.01837807491211001,0.3,-0.012645316872739723,0.2,0.24758526651656265
AOI-0007,2025-04-29,озимая пшеница,0.34530583621619204,0.3377117306497028,0.00020862658990387613,0.3,-0.011734763004317118,0.2,0.3354273660258105
AOI-0007,2025-05-01,озимая пшеница,0.36528991686836076,0.36354607390548194,0.0016204297443594908,0.3,7.264906557203034e-05,0.2,0.3640467326419042
AOI-0007,2025-06-26,озимая пшеница,0.35081787612515747,0.340454659507801,-0.01796117476046298,0.3,-0.014639671039911503,0.2,0.3321383728716798
AOI-0007,2025-07-28,озимая пшеница,0.16857456020581268,0.16836193887842188,-0.03343797002388026,0.3,-0.049235821621269875,0.2,0.14848338354700383
